hs_code,description,duty_rate,chapter
29089990,00,01,29
29089990,00,02,29
29089990,99,99,29
29091100,00,00,29
29091910,00,00,29
29091991,00,00,29
29091992,00,00,29
29091993,00,00,29
29091994,00,00,29
29091999,00,00,29
29092000,00,00,29
29093000,00,00,29
29094100,00,00,29
29094300,00,00,29
29094400,00,00,29
29094900,00,00,29
29095000,00,00,29
29072900,00,04,29
29072900,00,01,29
29072900,00,02,29
29072900,00,03,29
29072300,00,00,29
29096010,00,00,29
29096090,00,00,29
29101000,00,00,29
29102000,00,00,29
29103000,00,00,29
29104000,00,00,29
29105000,00,00,29
29109000,00,01,29
29109000,99,99,29
29110000,00,01,29
29110000,00,02,29
29110000,00,03,29
29110000,99,99,29
29121100,00,00,29
29121200,00,00,29
29121900,00,01,29
29121900,00,02,29
29121900,00,03,29
29130000,00,00,29
29141900,00,01,29
29141900,99,99,29
29124900,00,01,29
29124900,00,02,29
29124900,00,03,29
29124900,00,04,29
29124900,99,99,29
29125000,00,00,29
29126000,00,00,29
29141300,00,00,29
29124200,00,00,29
29124100,00,00,29
29122900,00,01,29
29122900,00,02,29
29122900,00,03,29
29122900,00,04,29
29122900,99,99,29
29122100,00,00,29
29141100,00,00,29
29141200,00,00,29
29121900,00,04,29
29121900,00,05,29
29121900,00,06,29
29121900,00,07,29
29121900,00,08,29
29121900,00,09,29
29121900,00,10,29
29121900,00,11,29
29121900,99,99,29
29142200,00,01,29
29142200,00,02,29
29142300,00,01,29
29142300,00,02,29
29142900,00,00,29
29143100,00,00,29
29143900,00,00,29
29145000,00,00,29
29144000,00,01,29
29144000,00,02,29
29146100,00,00,29
29146200,00,00,29
29146900,00,01,29
29146900,00,02,29
29146900,00,03,29
29146900,99,99,29
29147100,00,00,29
29147900,00,01,29
29147900,99,99,29
29151100,00,00,29
29151200,00,01,29
29151200,00,02,29
29151200,00,03,29
29151200,00,04,29
29151200,99,99,29
29151300,00,01,29
29151300,00,02,29
29151300,00,03,29
29151300,00,04,29
29151300,00,05,29
29151300,99,99,29
29152110,00,00,29
29152120,00,00,29
29153100,00,00,29
29153200,00,00,29
29153300,00,00,29
29153600,00,00,29
29153900,00,01,29
29153900,00,02,29
29153900,00,03,29
29153900,00,04,29
29153900,00,05,29
29153900,00,06,29
29153900,00,07,29
29153900,99,99,29
29154000,00,01,29
29154000,00,02,29
29154000,00,03,29
29155000,00,00,29
29156000,00,01,29
29156000,00,02,29
29157011,00,00,29
29157019,00,00,29
29157090,00,01,29
29157090,00,02,29
29157090,00,03,29
29157090,00,04,29
29157090,00,05,29
29157090,99,99,29
29159000,00,01,29
29159000,00,02,29
29159000,00,03,29
29159000,00,04,29
29159000,00,05,29
29159000,99,99,29
29161100,00,00,29
29161200,00,00,29
29161300,00,00,29
29161400,00,00,29
29152900,00,01,29
29152900,00,02,29
29152900,00,03,29
29152900,00,04,29
29152900,00,05,29
29152900,00,06,29
29152900,00,07,29
29152900,00,08,29
29152900,00,09,29
29152900,00,10,29
29152900,00,11,29
29152900,99,99,29
29152400,00,00,29
29161500,00,01,29
29161500,00,02,29
29161500,00,03,29
29161600,00,00,29
29161900,00,01,29
29161900,00,02,29
29161900,99,99,29
29162000,00,00,29
29163110,00,00,29
29163120,00,01,29
29163120,00,02,29
29163120,00,03,29
29163120,00,04,29
29163120,99,99,29
29163200,00,01,29
29163200,00,02,29
29163400,00,00,29
29163900,00,01,29
29163900,00,02,29
29163900,00,03,29
29163900,00,04,29
29163900,00,05,29
29163900,00,06,29
29163900,00,07,29
29163900,00,08,29
29163900,00,09,29
29163900,00,10,29
29163900,00,11,29
29163900,00,12,29
29163900,00,13,29
29163900,99,99,29
29171100,00,01,29
29171100,00,02,29
29171100,00,03,29
29171100,00,04,29
29171100,00,05,29
29171100,99,99,29
29171200,00,00,29
29171300,00,01,29
29171300,00,02,29
29171400,00,00,29
29171900,00,01,29
29171900,00,02,29
29171900,00,03,29
29171900,99,99,29
29172000,00,00,29
29173200,00,00,29
29173300,00,00,29
29173400,00,00,29
29173500,00,00,29
29173600,00,00,29
29173700,00,00,29
29173910,00,00,29
29173990,00,01,29
29173990,00,02,29
29173990,99,99,29
29181100,00,01,29
29181100,00,02,29
29181100,00,03,29
29181100,00,04,29
29181100,00,05,29
29181100,00,06,29
29181100,00,07,29
29181100,00,08,29
29181100,00,09,29
29181100,00,10,29
29181100,99,99,29
29181200,00,00,29
29181300,00,01,29
29181300,00,02,29
29181300,00,03,29
29181300,00,04,29
29181300,00,05,29
29181300,00,06,29
29181300,00,07,29
29181300,00,08,29
29181300,00,09,29
29181300,00,10,29
29181300,99,99,29
29181400,00,00,29
29181510,00,00,29
29181520,00,00,29
29181530,00,00,29
29181590,00,01,29
29181590,00,02,29
29181590,00,03,29
29181590,00,04,29
29181590,00,05,29
29181590,00,06,29
29181590,99,99,29
29181600,00,01,29
29181600,00,02,29
29181600,99,99,29
29181700,00,00,29
29181800,00,00,29
29181900,00,01,29
29181900,00,02,29
29181900,00,03,29
29181900,99,99,29
29183010,00,00,29
29183020,00,00,29
29183030,00,00,29
29183040,00,00,29
29189910,00,00,29
29189990,00,01,29
29189990,99,99,29
29191000,00,00,29
29199000,00,01,29
29199000,00,02,29
29199000,00,03,29
29199000,00,04,29
29199000,00,05,29
29199000,99,99,29
29189100,00,00,29
29183090,00,00,29
29182900,00,01,29
29182900,00,02,29
29182900,00,03,29
29182900,00,04,29
29182900,00,05,29
29182900,00,06,29
29182900,00,07,29
29182900,00,08,29
29182900,00,09,29
29182900,00,10,29
29182900,00,11,29
29182900,00,12,29
29182900,00,13,29
29182900,99,99,29
29182300,00,01,29
29182300,00,02,29
29182300,00,03,29
29182300,00,04,29
29182300,00,05,29
29182300,00,06,29
29182300,00,07,29
29182300,00,08,29
29182300,99,99,29
29182100,00,01,29
29182100,00,02,29
29182100,00,03,29
29182100,99,99,29
29182200,00,00,29
29201100,00,00,29
29201900,00,01,29
29201900,99,99,29
29202100,00,00,29
29202200,00,00,29
29202300,00,00,29
29202400,00,00,29
29202900,00,00,29
29203000,00,00,29
29209050,00,00,29
29209060,00,00,29
29209070,00,00,29
29209091,00,00,29
29209099,00,00,29
29211100,00,01,29
29211100,00,02,29
29211100,00,03,29
29211200,00,00,29
29211300,00,00,29
29211400,00,00,29
29211910,00,00,29
29211920,00,00,29
29211930,00,00,29
29211940,00,00,29
29211952,00,00,29
29211954,00,00,29
29211959,00,01,29
29211959,99,99,29
29211991,00,00,29
29211999,00,00,29
29212100,00,00,29
29212200,00,00,29
29213000,00,00,29
29212900,00,01,29
29212900,99,99,29
29214100,00,00,29
29214200,00,02,29
29214200,00,03,29
29214200,00,04,29
29214200,99,99,29
29214300,00,00,29
29214400,00,00,29
29214500,00,00,29
29214200,00,01,29
29214600,00,01,29
29214600,00,02,29
29214600,00,03,29
29214600,00,04,29
29214600,00,05,29
29214600,00,06,29
29214600,00,07,29
29214600,00,08,29
29214600,00,09,29
29214900,00,00,29
29215100,00,00,29
29215900,00,01,29
29215900,00,02,29
29215900,00,03,29
29215900,00,04,29
29215900,99,99,29
29221100,00,00,29
29221200,00,00,29
29221400,00,00,29
29221500,00,00,29
29221600,00,00,29
29221710,00,00,29
29221720,00,00,29
29221800,00,00,29
29221911,00,00,29
29221912,00,00,29
29221919,00,00,29
29221950,00,00,29
29221990,00,00,29
29222100,00,00,29
29222900,00,01,29
29222900,00,02,29
29222900,99,99,29
29223100,00,00,29
29223900,00,00,29
29224100,00,00,29
29224200,00,00,29
29224300,00,00,29
29224400,00,00,29
29224900,00,00,29
29225000,00,01,29
29225000,00,02,29
29225000,99,99,29
29231000,00,00,29
29232000,00,00,29
29233000,00,00,29
29234000,00,00,29
29239000,00,01,29
29239000,00,02,29
29239000,00,03,29
29239000,00,04,29
29239000,99,99,29
29241100,00,00,29
29241200,00,00,29
29241900,00,01,29
29241900,00,02,29
29241900,00,03,29
29241900,99,99,29
29242100,00,00,29
29242300,00,00,29
29242400,00,00,29
29242500,00,00,29
29242910,00,00,29
29242920,00,00,29
29242930,00,00,29
29242940,00,00,29
29242950,00,00,29
29242990,00,00,29
29251100,00,00,29
29251200,00,00,29
29251900,00,00,29
29252100,00,00,29
29252911,00,00,29
29252912,00,00,29
29252913,00,00,29
29252914,00,00,29
29252919,00,00,29
29252920,00,00,29
29252930,00,00,29
29252940,00,00,29
29252990,00,00,29
29261000,00,00,29
29262000,00,00,29
29263000,00,00,29
29264000,00,00,29
29269010,00,00,29
29269090,00,01,29
29269090,00,02,29
29269090,00,03,29
29269090,00,04,29
29269090,00,05,29
29269090,00,06,29
29269090,00,07,29
29269090,00,08,29
29269090,00,09,29
29269090,99,99,29
29270000,00,01,29
29270000,00,02,29
29270000,00,03,29
29270000,00,04,29
29270000,00,05,29
29270000,00,06,29
29270000,00,07,29
29270000,00,08,29
29270000,00,09,29
29270000,00,10,29
29270000,00,11,29
29270000,00,12,29
29270000,00,13,29
29270000,00,14,29
29270000,00,15,29
29270000,00,16,29
29270000,00,17,29
29270000,00,18,29
29270000,00,19,29
29270000,00,20,29
29270000,00,21,29
29270000,99,99,29
29280000,00,01,29
29280000,00,02,29
29280000,00,03,29
29280000,00,04,29
29280000,00,05,29
29280000,00,06,29
29280000,00,07,29
29280000,00,08,29
29280000,00,09,29
29280000,00,10,29
29280000,00,11,29
29280000,00,12,29
29280000,00,13,29
29280000,00,14,29
29280000,00,15,29
29280000,00,16,29
29280000,00,17,29
29280000,00,18,29
29280000,00,19,29
29280000,00,20,29
29280000,00,21,29
29280000,00,22,29
29280000,00,23,29
29280000,00,24,29
29280000,00,25,29
29280000,99,99,29
29291000,00,00,29
29299011,00,00,29
29299019,00,00,29
29299020,00,00,29
29299030,00,00,29
29299040,00,00,29
29299090,00,01,29
29299090,00,02,29
29299090,99,99,29
29301000,00,00,29
29302000,00,01,29
29302000,00,02,29
29303000,00,00,29
29304000,00,00,29
29306000,00,00,29
29307000,00,00,29
29308000,00,00,29
29309011,00,00,29
29309012,00,00,29
29309019,00,01,29
29309019,99,99,29
29309021,00,00,29
29309022,00,00,29
29309023,00,00,29
29309024,00,00,29
29309025,00,00,29
29309026,00,00,29
29309027,00,00,29
29309029,00,00,29
29309031,00,00,29
29309032,00,00,29
29309039,00,00,29
29309041,00,00,29
29309042,00,00,29
29309043,00,00,29
29309044,00,00,29
29309049,00,00,29
29309051,00,00,29
29309059,00,00,29
29309061,00,00,29
29309062,00,00,29
29309069,00,00,29
29309072,00,00,29
29309073,00,00,29
29309079,00,00,29
29309091,00,00,29
29309092,00,00,29
29309093,00,00,29
29309094,00,00,29
29309095,00,00,29
29309096,00,00,29
29309099,00,00,29
29311010,00,00,29
29311020,00,00,29
29312000,00,00,29
29314100,00,00,29
29314200,00,00,29
29314300,00,00,29
29314400,00,00,29
29314500,00,00,29
29314600,00,00,29
29314700,00,00,29
29314800,00,00,29
29314910,00,00,29
29314930,00,00,29
29314940,00,00,29
29314971,00,00,29
29314972,00,00,29
29314973,00,00,29
29314974,00,00,29
29314979,00,00,29
29314991,00,00,29
29314992,00,00,29
29314999,00,00,29
29315100,00,00,29
29315200,00,00,29
29315300,00,00,29
29315400,00,00,29
29315910,00,01,29
29315910,00,02,29
29315910,00,03,29
29315910,00,04,29
29315910,00,05,29
29315910,00,06,29
29315910,00,07,29
29315910,00,08,29
29315910,00,09,29
29329900,00,04,29
29329900,00,05,29
29329900,00,06,29
29329900,00,07,29
29329900,99,99,29
29329900,00,03,29
29319051,00,00,29
29319052,00,00,29
29319053,00,00,29
29319059,00,00,29
29319090,00,00,29
29315924,00,00,29
29315929,00,00,29
29321300,00,01,29
29321300,00,02,29
29321400,00,00,29
29321900,00,00,29
29315923,00,00,29
29315921,00,00,29
29315922,00,00,29
29315910,99,99,29
29321100,00,00,29
29321200,00,00,29
29322010,00,00,29
29322090,00,00,29
29329100,00,00,29
29329210,00,00,29
29329290,00,01,29
29329290,99,99,29
29329300,00,00,29
29329400,00,00,29
29329500,00,00,29
29329600,00,00,29
29329900,00,01,29
29329900,00,02,29
29331100,00,00,29
29331900,00,00,29
29332100,00,01,29
29332100,00,02,29
29332100,00,03,29
29332100,00,04,29
29332100,99,99,29
29332900,00,00,29
29333100,00,00,29
29333200,00,00,29
29333300,00,00,29
29333400,00,00,29
29333500,00,00,29
29333600,00,00,29
29333700,00,00,29
29333910,00,00,29
29333920,00,00,29
29333930,00,00,29
29333990,00,00,29
29334100,00,00,29
29334900,00,00,29
29335200,00,00,29
29335300,00,01,29
29335300,00,02,29
29335300,00,03,29
29335300,00,04,29
29335300,00,05,29
29335300,00,06,29
29335300,00,07,29
29335300,00,08,29
29335300,00,09,29
29335300,00,10,29
29335300,00,11,29
29335300,00,12,29
29335400,00,00,29
29335500,00,01,29
29335500,00,02,29
29335500,00,03,29
29335500,00,04,29
29335900,00,00,29
29336100,00,00,29
29336900,00,00,29
29337100,00,00,29
29337200,00,01,29
29337200,00,02,29
29337900,00,00,29
29339100,00,01,29
29339100,00,02,29
29339100,00,03,29
29339100,00,04,29
29339100,00,05,29
29339100,00,06,29
29339100,00,07,29
29339100,00,08,29
29339100,00,09,29
29339100,00,10,29
29339100,00,11,29
29339100,00,12,29
29339100,00,13,29
29339100,00,14,29
29339100,00,15,29
29339100,00,16,29
29339100,00,17,29
29339100,00,18,29
29339100,00,19,29
29339100,00,20,29
29339100,00,21,29
29339100,00,22,29
29339100,00,23,29
29339100,00,24,29
29339100,00,25,29
29339100,00,26,29
29339100,00,27,29
29339100,00,28,29
29339200,00,00,29
29339910,00,01,29
29339910,00,02,29
29339910,00,03,29
29339991,00,00,29
29339992,00,00,29
29339999,00,00,29
29341000,00,00,29
29342000,00,00,29
29343000,00,00,29
29349992,00,00,29
29349993,00,00,29
29349100,00,01,29
29349100,00,02,29
29349100,00,03,29
29349100,00,04,29
29349100,00,05,29
29349100,00,06,29
29349100,00,07,29
29349100,00,08,29
29349100,00,09,29
29349100,00,10,29
29349100,00,11,29
29349100,00,12,29
29349100,00,13,29
29349200,00,00,29
29349910,00,00,29
29349991,00,00,29
29349999,00,00,29
29353000,00,00,29
29354000,00,00,29
29355000,00,00,29
29359000,00,00,29
29351000,00,00,29
29352000,00,00,29
29362100,00,00,29
29362100,09,01,29
29362100,09,02,29
29362210,00,00,29
29362210,09,01,29
29362210,09,02,29
29362290,00,00,29
29362290,09,01,29
29362290,09,02,29
29362300,00,00,29
29362300,09,01,29
29362300,09,02,29
29362410,00,00,29
29362410,00,00,29
29362410,09,01,29
29362410,09,02,29
29362490,00,00,29
29362490,09,01,29
29362490,09,02,29
29362510,00,00,29
29362510,09,01,29
29362510,09,02,29
29362590,00,00,29
29362590,09,01,29
29362600,09,01,29
29362600,09,02,29
29362700,00,00,29
29362700,09,01,29
29362700,09,02,29
29362800,00,00,29
29362800,09,01,29
29362590,09,02,29
29362600,00,00,29
29362800,09,02,29
29362910,00,00,29
29362910,09,01,29
29362910,09,02,29
29362920,00,00,29
29362920,09,01,29
29362920,09,02,29
29362930,00,00,29
29362930,09,01,29
29362930,09,02,29
29362940,00,00,29
29362940,09,01,29
29362940,09,02,29
29362950,00,00,29
29362950,09,01,29
29362950,09,02,29
29362960,00,00,29
29362960,09,01,29
29362960,09,02,29
29362970,00,00,29
29362970,09,01,29
29362970,09,02,29
29362991,00,00,29
29362999,00,00,29
29362999,09,01,29
29362999,09,02,29
29369000,00,00,29
29369000,09,01,29
29369000,09,02,29
29371100,00,00,29
29371200,00,00,29
29371900,00,00,29
29372100,00,01,29
29372100,00,02,29
29372100,00,03,29
29372100,00,04,29
29372200,00,00,29
29372300,00,01,29
29372300,00,02,29
29372900,00,00,29
29375000,00,01,29
29375000,00,02,29
29379000,00,00,29
29381000,00,00,29
29389000,00,01,29
29389000,99,99,29
29391100,00,01,29
29391100,00,02,29
29391100,00,03,29
29391100,99,99,29
29391900,00,01,29
29391900,00,02,29
29391900,00,03,29
29391900,00,04,29
29391900,00,05,29
29391900,00,06,29
29391900,99,99,29
29392000,00,01,29
29392000,00,02,29
29392000,99,99,29
29393000,00,00,29
29394100,00,00,29
29394200,00,00,29
29394300,00,00,29
29394400,00,00,29
29394500,00,00,29
29394900,00,00,29
29395100,00,00,29
29395900,00,01,29
29395900,99,99,29
29396100,00,00,29
29396200,00,00,29
29396300,00,00,29
29396900,00,00,29
29397210,00,00,29
29397220,00,00,29
29397290,00,00,29
29397900,00,00,29
29398010,00,00,29
29398020,00,00,29
29398090,00,00,29
29400000,00,01,29
29400000,00,02,29
29400000,00,03,29
29400000,00,04,29
29400000,00,05,29
29400000,00,06,29
29400000,00,07,29
29400000,00,08,29
29400000,00,09,29
29400000,00,10,29
29400000,00,11,29
29400000,99,99,29
29411000,00,01,29
29411000,00,02,29
29411000,00,03,29
29411000,00,04,29
29411000,99,99,29
29412000,00,01,29
29412000,00,02,29
29412000,00,03,29
29412000,99,99,29
29413000,00,01,29
29413000,00,02,29
29413000,00,03,29
29413000,99,99,29
29414000,00,01,29
29414000,00,02,29
29414000,00,03,29
29414000,99,99,29
29415000,00,01,29
29415000,00,02,29
29415000,00,03,29
29415000,00,04,29
29415000,00,05,30
29415000,99,99,30
29419000,00,01,30
29419000,00,02,30
29419000,00,03,30
29419000,00,04,30
29419000,00,05,30
29419000,00,06,30
29419000,99,99,30
29420000,00,01,30
29420000,00,02,30
29420000,00,03,30
29420000,00,04,30
29420000,99,99,30
14,‫ و‬300213 ‫ألغراض البندين الفرعيين‬-,1,28
30012010,00,00,28
30012020,00,00,28
30019011,00,00,28
30019012,00,00,28
30019013,00,00,28
30019019,00,00,28
30019021,00,00,28
30019029,00,00,28
30019031,00,00,28
30019039,00,00,28
30019090,00,00,28
30021210,00,00,28
30021220,00,00,28
30021291,00,00,28
30021299,00,00,28
30021310,00,00,28
30021320,00,00,28
30021410,00,00,28
30021420,00,00,28
30021510,00,00,28
30021590,00,00,28
30024100,00,00,28
30024200,00,00,28
30024930,00,02,28
30024930,00,03,28
30024930,00,04,28
30024940,00,14,28
30024940,00,15,28
30024920,00,01,28
30024920,00,02,28
30024920,00,03,28
30024920,00,04,28
30024920,00,05,28
30024920,00,06,28
30024920,00,07,28
30024920,00,08,28
30024920,00,09,28
30024920,00,10,28
30024920,00,11,28
30024920,00,12,28
30024920,00,13,28
30024920,00,14,28
30024920,00,15,28
30024920,00,16,28
30024920,00,17,28
30024920,00,18,28
30024920,00,19,28
30024920,00,20,28
30024920,00,21,28
30024920,00,22,28
30024920,00,23,28
30024920,00,24,28
30024920,00,25,28
30024920,00,26,28
30024920,00,27,28
30024920,00,28,28
30024920,00,29,28
30024920,00,30,28
30024920,00,31,28
30024920,00,32,28
30024920,00,33,28
30024920,00,34,28
30024920,00,35,28
30024920,00,36,28
30024920,00,37,28
30024920,00,38,28
30024920,00,39,28
30024930,00,01,28
30024940,00,01,28
30024940,00,02,28
30024940,00,03,28
30024940,00,04,28
30024940,00,05,28
30024940,00,06,28
30024940,00,07,28
30024940,00,08,28
30024940,00,09,28
30024940,00,10,28
30024940,00,11,28
30024940,00,12,28
30024940,00,13,28
30024950,00,01,28
30024950,00,02,28
30024950,00,03,28
30024950,00,04,28
30024950,00,05,28
30024950,00,06,28
30024950,00,07,28
30024950,00,08,28
30024950,00,09,28
30024950,00,10,28
30024950,00,11,28
30024950,00,12,28
30024950,00,13,28
30024960,00,01,28
30024960,00,02,28
30024990,00,01,28
30024990,00,02,28
30024990,99,99,28
30025110,00,00,28
30025120,00,00,28
30025910,00,00,28
30025920,00,00,28
30029000,00,01,28
30029000,00,02,28
30029000,99,99,28
30033110,00,00,28
30033120,00,00,28
30033900,00,01,28
30033900,00,02,28
30033900,00,03,28
30033900,00,04,28
30033900,00,05,28
30033900,00,06,28
30033900,00,07,28
30033900,00,08,28
30033900,00,09,28
30033900,00,10,28
30033900,00,11,28
30033900,00,12,28
30033900,99,99,28
30034110,00,00,28
30034120,00,00,28
30032000,00,01,28
30032000,00,02,28
30034220,00,00,28
30031000,00,01,28
30031000,00,02,28
30031000,00,03,28
30031000,00,04,28
30034210,00,00,28
30034310,00,00,28
30034320,00,00,28
30034910,00,00,28
30034920,00,00,28
30036000,00,00,28
30039000,00,01,28
30039000,00,02,28
30041000,00,01,28
30041000,00,02,28
30041000,00,03,28
30041000,00,04,28
30042000,00,01,28
30042000,00,02,28
37,‫ تحتوي على هرمونات أو على منتجات أخر مذكورة في البند‬، ‫ غيرها‬: ‫ تحتوي على االنسولين‬-,-,28
30043111,00,00,28
30043112,00,00,28
30043121,00,00,28
30043122,00,00,28
30043210,00,00,28
30043220,00,00,28
30043900,00,01,28
30043900,00,02,28
30043900,00,03,28
30043900,00,04,28
30043900,00,05,28
30043900,00,06,28
30043900,00,07,28
30043900,00,08,28
30043900,00,09,28
30043900,00,10,28
30043900,00,11,28
30043900,00,12,28
30043900,99,99,28
30044110,00,00,28
30044120,00,00,28
30044210,00,00,28
30044220,00,00,28
30044310,00,00,28
30044320,00,00,28
30044910,00,00,28
30044920,00,00,28
30045000,00,01,28
30045000,00,02,28
30046010,00,00,28
30046020,00,00,28
30049011,00,01,28
30049011,99,99,28
30049012,00,00,28
30049091,00,02,28
30049091,99,99,28
30049092,00,00,28
30049091,00,01,28
30051000,00,00,28
30059010,00,00,28
30059021,00,00,28
30059022,00,01,28
30059022,99,99,28
30059090,00,00,28
30061010,00,00,28
30061020,00,00,28
30061030,00,00,28
30061040,00,00,28
30063000,00,00,28
30064010,00,00,28
30064090,00,00,28
30065000,00,00,28
30066010,00,00,28
30066020,00,00,28
30067010,00,00,28
30067020,00,00,28
30069110,00,00,28
30069120,00,00,28
30069200,00,00,28
30069310,00,00,28
30069321,00,00,28
30069322,00,00,28
31010000,00,01,31
31010000,00,03,31
31010000,00,05,31
31010000,00,06,31
31010000,00,09,31
31021010,00,00,31
31021020,00,00,31
31021030,00,00,31
31022110,00,00,31
31022120,00,00,31
31022190,00,00,31
31022910,00,00,31
31022990,00,00,31
31023010,00,00,31
31023090,00,00,31
31024010,00,00,31
31024090,00,00,31
31025010,00,00,31
31025090,00,00,31
31026010,00,00,31
31026090,00,00,31
31028010,00,00,31
31028090,00,00,31
31029000,00,01,31
31029000,00,02,31
31029000,00,03,31
31029000,99,99,31
35,‫ تحتوي على‬-,-,31
31031100,00,00,31
31031900,00,00,31
31039030,00,00,31
31039040,00,00,31
31039010,00,00,31
31039020,00,00,31
31039090,00,01,31
31039090,99,99,31
31042000,00,01,31
31042000,00,02,31
31043000,00,01,31
31043000,00,02,31
31049011,00,00,31
31049039,00,00,31
31049019,00,00,31
31049031,00,00,31
31049041,00,00,31
31049049,00,00,31
31051000,00,01,31
31051000,00,02,31
31051000,00,03,31
31051000,99,99,31
31052000,00,00,31
31053010,00,00,31
31053020,00,00,31
31054000,00,01,31
31054000,00,02,31
31055100,00,00,31
31055900,00,02,31
31055900,00,03,31
31055900,00,04,31
31056000,00,00,31
31059000,00,01,31
31059000,00,02,32
31059000,00,03,32
31059000,99,99,32
28,‫ أو في الفصل‬25.30 ‫ األلوان السطحية (بيجمنت) الداخلة في البند‬،,32.06,28
32011000,00,00,28
32012000,00,00,28
32019000,00,00,28
32021000,00,00,28
32029000,00,01,28
32029000,00,02,28
32029000,00,03,28
32029000,99,99,28
32030011,00,00,28
32030019,00,01,28
32030019,00,02,28
32030019,99,99,28
32030020,00,02,28
32030020,00,01,28
32041100,00,00,28
32041200,00,00,28
32041300,00,00,28
32041400,00,00,28
32041500,00,00,28
32041600,00,00,28
32041700,00,00,28
32041800,00,00,28
32041900,00,00,28
32042000,00,00,28
32049010,00,00,28
32049090,00,01,28
32049090,99,99,28
04,and,3205,28
32050000,00,01,28
32050000,00,02,28
32050000,00,03,28
32061100,00,00,28
32061900,00,01,28
32061900,99,99,28
32062000,00,00,28
32064100,00,00,28
32064200,00,00,28
32064900,00,01,28
32064900,00,02,28
32064900,99,99,28
32065000,00,00,28
32071000,00,00,28
32072000,00,00,28
32073000,00,00,28
32074000,00,00,28
32081010,00,00,28
32081020,00,00,28
32081090,00,01,28
32089090,00,01,28
32089090,00,02,28
32089090,99,99,28
32081090,99,99,28
32082010,00,00,28
32082020,00,00,28
32082090,00,01,28
32082090,99,99,28
32089010,00,00,28
32089020,00,00,28
32091010,00,00,28
32091020,00,00,28
32091090,00,01,28
32099090,00,01,28
32099090,00,02,28
32099090,99,99,28
32091090,99,99,28
32099010,00,00,28
32099020,00,00,28
32100010,00,00,28
32100020,00,00,28
32100091,00,00,28
32100092,00,00,28
32100093,00,00,28
32100099,00,00,28
32110000,00,02,28
32110000,99,99,28
32121000,00,00,28
32129010,00,00,28
32129090,00,01,28
32129090,00,02,28
32129090,00,03,28
32129090,99,99,28
32131010,00,00,28
32131090,00,00,28
32139000,00,00,28
32141010,00,00,28
32141020,00,00,28
32141030,00,00,28
32141040,00,00,28
32141050,00,00,28
32141060,00,00,28
32141070,00,00,28
32141080,00,00,28
32141091,00,00,28
32141092,00,00,28
32141093,00,00,28
32141094,00,00,28
32141099,99,99,28
32149000,00,02,28
32149000,99,99,28
32141099,00,01,28
32149000,00,01,28
32159020,00,01,28
32159020,00,02,28
32159030,00,00,28
32159040,00,00,28
32159050,00,00,28
32159060,00,00,28
32159070,00,00,28
32159080,00,00,28
32151100,00,01,28
32151100,00,02,28
32151100,00,03,28
32151100,00,04,28
32151100,00,05,28
32151100,99,99,28
32151900,00,01,28
32151900,00,02,28
32151900,00,03,28
32151900,00,04,28
32151900,00,05,28
32151900,00,06,28
32151900,99,99,28
32159010,00,00,28
32159091,00,00,33
32159092,00,00,33
32159099,00,00,33
33011200,00,00,33
33011300,00,00,33
33011900,00,00,33
33012400,00,00,33
33012500,00,00,33
33012900,00,00,33
33013010,00,00,33
33013090,00,00,33
33019011,00,00,33
33019012,00,00,33
33019013,00,00,33
33019014,00,00,33
33019016,00,00,33
33019017,00,00,33
33019018,00,00,33
33019019,00,00,33
33019090,00,00,33
33021000,00,00,33
33029000,00,00,33
33030010,00,01,33
33030010,00,02,33
33030020,00,00,33
33030090,00,01,33
33030090,00,02,33
33030090,99,99,33
33041000,00,00,33
33042000,00,00,33
33043010,00,00,33
33043020,00,00,33
33043090,00,00,33
33049110,00,00,33
33049190,00,00,33
33049910,00,00,33
33049920,00,00,33
33049931,00,01,33
33049931,00,02,33
33049939,00,00,33
33049940,00,00,33
33049991,00,00,33
33049992,00,00,33
33049993,00,00,33
33049994,00,00,33
33049995,00,00,33
33049996,00,00,33
33049997,00,00,33
33049999,00,00,33
33051010,00,00,33
33051020,00,00,33
33051090,00,00,33
33052000,00,00,33
33053000,00,00,33
33059010,00,00,33
33059020,00,00,33
33059030,00,00,33
33059090,00,00,33
33061011,00,00,33
33061012,00,00,33
33061020,00,00,33
33061091,00,01,33
33061091,00,02,33
33061092,00,01,33
33061092,00,02,33
33061099,00,01,33
33061099,00,02,33
33062000,00,00,33
33069011,00,00,33
33069012,00,00,33
33069020,00,00,33
33069090,00,00,33
33071010,00,00,33
33071090,00,00,33
33072000,00,00,33
33073000,00,00,33
33074110,00,00,33
33074120,00,00,33
33074130,00,00,33
33074190,00,00,33
33074920,00,00,33
33074990,00,00,33
33074910,00,00,33
33079010,00,00,33
33079020,00,01,33
33079020,00,02,33
33079020,00,03,33
33079040,00,01,33
33079040,00,02,33
33079050,00,00,33
33079090,00,19,34
33079090,99,99,34
34011130,00,00,27
34011140,00,00,27
34011150,00,00,27
34011170,00,00,27
34011180,00,00,27
34011190,00,00,27
34011930,00,00,27
34011940,00,00,27
34011920,00,00,27
34011990,00,00,27
34012010,00,00,27
34012020,00,00,27
34012030,00,00,27
34012090,00,00,27
34013000,00,00,27
34023100,00,00,27
34023900,00,00,27
34024100,00,00,27
34024200,00,00,27
34024900,00,00,27
34025010,00,00,27
